date,cases,pct_pop,never,rarely,sometimes,frequently,always,order_code,daily_cases,rolling_avg_7,rolling_avg_14,pct_chg_7D_avg,pct_chg_14D_avg,pct_chg_daily,log_cases,log_daily,log_14D_avg,log_ravg,pct_chg_log,log_ravg_pct,Rail,Adjusted_Bus,Rail.1,Bus,ravg_rail,ravg_bus,fatal,injury,pdo,total,total_crash_7d,total_crash_14d
2020-07-22,16593,0.01562339639625219,107268.161,161433.272,99833.734,197543.346,494920.426,1,73.0,86.7142857142857,85.21428571428571,-0.04709576138147576,0.004208754208754106,-0.16091954022988508,9.716736198662788,0.004409151587818627,9.682100983183082,9.701292365035329,-0.16497451326300017,0.0005490880162530853,59000,130000,-0.92,-0.68,52000.0,112285.71428571429,1.0,11.0,13.0,25.0,19.428571428571427,19.428571428571427
2020-07-23,16654,0.015680831891953476,107268.161,161433.272,99833.734,197543.346,494920.426,1,61.0,85.42857142857143,82.21428571428571,-0.014827018121910897,-0.035205364626990754,-0.1643835616438356,9.720405706795765,0.0036695081329760626,9.687216474199468,9.70651633879527,-0.16775187700191863,0.0005384822519902688,62000,136000,-0.91,-0.66,52571.42857142857,113571.42857142857,0.0,5.0,15.0,20.0,19.285714285714285,19.5
2020-07-24,16768,0.015788170359329643,107268.161,161433.272,99833.734,197543.346,494920.426,1,114.0,87.85714285714286,85.71428571428571,0.02842809364548504,0.04257167680278018,0.8688524590163935,9.727227587120769,0.006821880325004415,9.69252038724911,9.711854412681985,0.859072136589516,0.0005499474477139721,59000,134000,-0.91,-0.65,52714.28571428572,112571.42857142857,0.0,8.0,12.0,20.0,19.142857142857142,19.571428571428573
2020-07-25,16922,0.0159331714468378,107268.161,161433.272,99833.734,197543.346,494920.426,1,154.0,95.85714285714286,92.78571428571428,0.0910569105691057,0.08250000000000024,0.3508771929824561,9.736369829484445,0.009142242363676445,9.698225413182863,9.717634427704619,0.3401352600934888,0.000595150501338404,34000,65000,-0.88,-0.7,53000.0,114428.57142857143,0.0,5.0,17.0,22.0,19.428571428571427,19.571428571428573
2020-07-26,17020,0.01602544486616117,107268.161,161433.272,99833.734,197543.346,494920.426,1,98.0,92.57142857142857,92.35714285714286,-0.03427719821162445,-0.004618937644341847,-0.3636363636363637,9.742144402127366,0.005774572642920361,9.703868994799764,9.723179651206772,-0.36836364502174657,0.0005706351214802563,26000,55000,-0.87,-0.66,53142.857142857145,115857.14285714286,0.0,4.0,10.0,14.0,19.142857142857142,19.571428571428573
2020-07-27,17164,0.01616103029863633,107268.161,161433.272,99833.734,197543.346,494920.426,1,144.0,104.42857142857143,98.85714285714286,0.12808641975308646,0.07037896365042529,0.4693877551020409,9.750569446111415,0.008425043984049196,9.709874055636305,9.729397173911076,0.4589900422117503,0.0006394536486356017,61000,133000,-0.9,-0.66,53142.857142857145,115857.14285714286,0.0,9.0,12.0,21.0,19.571428571428573,19.428571428571427
2020-07-28,17230,0.01622317362185411,107268.161,161433.272,99833.734,197543.346,494920.426,1,66.0,101.42857142857143,96.21428571428572,-0.028727770177838563,-0.026734104046242883,-0.5416666666666667,9.754407329521975,0.0038378834105596837,9.71568853389965,9.735408642832079,-0.544467255265872,0.0006178665351561641,63000,133000,-0.91,-0.67,53285.71428571428,116428.57142857143,1.0,6.0,9.0,16.0,19.714285714285715,19.285714285714285
2020-07-29,17305,0.01629379103460159,107268.161,161433.272,99833.734,197543.346,494920.426,1,75.0,101.71428571428572,94.21428571428572,0.0028169014084507005,-0.02078693392724573,0.13636363636363644,9.758750756069444,0.004343426547469775,9.72135154374847,9.7414107224616,0.1317244644584885,0.000616520564233447,63000,139000,-0.9,-0.64,51857.142857142855,114857.14285714286,0.0,7.0,14.0,21.0,19.142857142857142,19.285714285714285
2020-07-30,17397,0.01638041506090516,107268.161,161433.272,99833.734,197543.346,494920.426,1,92.0,106.14285714285714,95.78571428571428,0.0435393258426966,0.016679302501895418,0.22666666666666654,9.764053056544551,0.005302300475106492,9.72708119846764,9.74764605814,0.2207643935397734,0.0006400854923429566,63000,129000,-0.9,-0.68,52571.42857142857,116000.0,0.0,7.0,16.0,23.0,19.571428571428573,19.428571428571427
2020-07-31,17568,0.016541422761969415,107268.161,161433.272,99833.734,197543.346,494920.426,1,171.0,114.28571428571428,101.07142857142857,0.07671601615074031,0.05518269947800136,0.8586956521739131,9.773834344309257,0.009781287764706548,9.73307928949589,9.754304166309783,0.8447252868124377,0.0006830477973933657,61000,147000,-0.91,-0.62,52571.42857142857,116142.85714285714,0.0,10.0,11.0,21.0,19.714285714285715,19.428571428571427
2020-08-01,17665,0.016632754615789492,107268.161,161433.272,99833.734,197543.346,494920.426,1,97.0,106.14285714285714,101.0,-0.07125000000000004,-0.0007067137809186885,-0.4327485380116959,9.779340559793246,0.005506215483988441,9.739038634886407,9.760442842068183,-0.43706640511525374,0.000629329950526003,35000,75000,-0.86,-0.65,53000.0,116714.28571428571,0.0,10.0,16.0,26.0,20.285714285714285,19.857142857142858
2020-08-02,17758,0.01672032020759636,107268.161,161433.272,99833.734,197543.346,494920.426,1,93.0,105.42857142857143,99.0,-0.006729475100942017,-0.01980198019801982,-0.04123711340206182,9.784591397592273,0.005250837799026797,9.744843174884975,9.766506698563168,-0.04637989299624368,0.0006212685831066267,26000,55000,-0.86,-0.67,53142.857142857145,116000.0,0.0,7.0,7.0,14.0,20.285714285714285,19.714285714285715
2020-08-03,17842,0.016799411709873542,107268.161,161433.272,99833.734,197543.346,494920.426,1,84.0,96.85714285714286,100.64285714285714,-0.08130081300813008,0.016594516594516495,-0.09677419354838712,9.78931050747373,0.004719109881456518,9.750719154905864,9.772041135900642,-0.10126534810670229,0.0005666752205564229,62000,137000,-0.9,-0.65,53285.71428571428,116000.0,0.0,8.0,11.0,19.0,20.0,19.785714285714285
2020-08-04,17910,0.016863438164097917,107268.161,161433.272,99833.734,197543.346,494920.426,1,68.0,97.14285714285714,99.28571428571428,0.0029498525073745623,-0.013484740951029028,-0.19047619047619047,9.793114495054757,0.0038039875810280677,9.75648968690442,9.777570730976752,-0.19391841330594417,0.0005658587596193421,53000,122000,-0.92,-0.69,53428.57142857143,115714.28571428571,0.0,7.0,18.0,25.0,21.285714285714285,20.5
2020-08-05,17976,0.0169255814873157,107268.161,161433.272,99833.734,197543.346,494920.426,1,66.0,95.85714285714286,98.78571428571428,-0.013235294117647012,-0.0050359712230215745,-0.029411764705882363,9.796792813865165,0.0036783188104081432,9.76220801656173,9.783005310661855,-0.033036062274935496,0.0005558210556211307,68000,147000,-0.89,-0.61,55142.857142857145,118142.85714285714,0.0,8.0,9.0,17.0,20.714285714285715,19.928571428571427
2020-08-06,18032,0.016978309155500484,107268.161,161433.272,99833.734,197543.346,494920.426,1,56.0,90.71428571428572,98.42857142857143,-0.053651266766020944,-0.003615328994938549,-0.1515151515151515,9.799903236279558,0.003110422414392744,9.76788641152486,9.788126764909714,-0.1543902052232351,0.0005235052098231385,63000,130000,-0.9,-0.67,54571.42857142857,115857.14285714286,0.0,3.0,11.0,14.0,19.428571428571427,19.5
2020-08-07,18139,0.017079056664353554,107268.161,161433.272,99833.734,197543.346,494920.426,1,107.0,81.57142857142857,97.92857142857143,-0.10078740157480316,-0.005079825834542806,0.9107142857142858,9.805819595357969,0.0059163590784105935,9.773500126398945,9.792696086488101,0.9021079101777436,0.0004668228853317302,64000,151000,-0.89,-0.6,54285.71428571428,115714.28571428571,0.0,13.0,17.0,30.0,20.714285714285715,20.214285714285715
2020-08-08,18260,0.01719298609025282,107268.161,161433.272,99833.734,197543.346,494920.426,1,121.0,85.0,95.57142857142857,0.042031523642732,-0.024070021881838155,0.13084112149532712,9.81246815414896,0.0066485587909905774,9.77893572101784,9.797428599967489,0.12375849789980742,0.00048326971832790555,36000,70000,-0.84,-0.67,54285.71428571428,115142.85714285714,0.0,10.0,11.0,21.0,20.0,20.142857142857142
2020-08-09,18392,0.017317272736688382,107268.161,161433.272,99833.734,197543.346,494920.426,1,132.0,90.57142857142857,98.0,0.06554621848739495,0.025411061285500747,0.09090909090909084,9.819671066443018,0.00720291229405845,9.784473339897529,9.802439981231881,0.08337949930127309,0.0005114996463877475,27000,55000,-0.84,-0.67,54142.857142857145,115142.85714285714,0.0,5.0,17.0,22.0,21.142857142857142,20.714285714285715
2020-08-10,18489,0.017408604590508456,107268.161,161433.272,99833.734,197543.346,494920.426,1,97.0,92.42857142857143,94.64285714285714,0.020504731861198836,-0.034256559766763894,-0.26515151515151514,9.824931239630352,0.005260173187334516,9.789784896577453,9.807528657254256,-0.26971577986954853,0.0005191234052051019,63000,135000,-0.89,-0.65,54285.71428571428,115285.71428571429,1.0,8.0,18.0,27.0,22.285714285714285,21.142857142857142
2020-08-11,18558,0.01747357261023614,107268.161,161433.272,99833.734,197543.346,494920.426,1,69.0,92.57142857142857,94.85714285714286,0.001545595054095683,0.0022641509433962703,-0.28865979381443296,9.828656241913125,0.003725002282772394,9.795088390319679,9.812606049662595,-0.29184797722221734,0.0005177035505863348,65000,139000,-0.9,-0.63,55000.0,115428.57142857143,2.0,5.0,10.0,17.0,21.142857142857142,21.214285714285715
2020-08-12,18641,0.017551722547010012,107268.161,161433.272,99833.734,197543.346,494920.426,1,83.0,95.0,95.42857142857143,0.026234567901234573,0.006024096385542244,0.2028985507246377,9.833118734869245,0.004462492956120556,9.80040038880538,9.817795466948892,0.19798395205258035,0.0005288520969897181,64000,131000,-0.9,-0.67,56142.857142857145,116285.71428571429,0.0,6.0,17.0,23.0,22.0,21.357142857142858
2020-08-13,18752,0.01765623631787628,107268.161,161433.272,99833.734,197543.346,494920.426,1,111.0,102.85714285714286,96.78571428571428,0.08270676691729317,0.014221556886227615,0.3373493975903614,9.83905569237674,0.005936957507493901,9.805757719936251,9.823388674962773,0.3304127459408166,0.000569701012076429,61000,129000,-0.9,-0.66,57142.857142857145,117857.14285714286,0.0,8.0,19.0,27.0,23.857142857142858,21.642857142857142
2020-08-14,18819,0.01771932120659736,107268.161,161433.272,99833.734,197543.346,494920.426,1,67.0,97.14285714285714,89.35714285714286,-0.05555555555555558,-0.07675276752767535,-0.3963963963963963,9.842622276764853,0.00356658438811408,9.810671143683079,9.828646200878042,-0.3992572148929526,0.0005352049164732975,64000,147000,-0.89,-0.6,59000.0,119285.71428571429,0.0,7.0,20.0,27.0,23.428571428571427,22.071428571428573
2020-08-15,18925,0.01781912714994713,107268.161,161433.272,99833.734,197543.346,494920.426,1,106.0,95.0,90.0,-0.022058823529411686,0.007194244604316501,0.5820895522388059,9.84823907830565,0.005616801540796246,9.815592466433966,9.833756332900427,0.5748404999233085,0.0005199222678222704,35000,70000,-0.86,-0.67,60428.57142857143,119714.28571428571,1.0,9.0,14.0,24.0,23.857142857142858,21.928571428571427
2020-08-16,19003,0.01789256925920451,107268.161,161433.272,99833.734,197543.346,494920.426,1,78.0,87.2857142857143,88.92857142857143,-0.08120300751879694,-0.011904761904761862,-0.2641509433962265,9.852352140421358,0.004113062115708388,9.820432519493185,9.838425057754476,-0.2677216586994964,0.0004747651554501964,28000,56000,-0.84,-0.65,61571.42857142857,119714.28571428571,0.0,10.0,15.0,25.0,24.285714285714285,22.714285714285715
2020-08-17,19071,0.01795659571342889,107268.161,161433.272,99833.734,197543.346,494920.426,1,68.0,83.14285714285714,87.7857142857143,-0.04746317512274967,-0.012851405622489877,-0.1282051282051282,9.855924135604518,0.0035719951831598706,9.82519063578824,9.842852614322213,-0.1315484467112965,0.00045002696485929583,68000,136000,-0.88,-0.64,62285.71428571428,123285.71428571429,0.0,8.0,17.0,25.0,24.0,23.142857142857142
2020-08-18,19127,0.018009323381613675,107268.161,161433.272,99833.734,197543.346,494920.426,1,56.0,81.28571428571429,86.92857142857143,-0.02233676975945009,-0.009764035801464677,-0.17647058823529416,9.858856228390534,0.0029320927860165824,9.82988647388365,9.847166898104701,-0.1791442497347422,0.00043831640597868926,73000,145000,-0.88,-0.62,62714.28571428572,127714.28571428571,0.0,5.0,17.0,22.0,24.714285714285715,22.928571428571427
2020-08-19,19180,0.01805922635328856,107268.161,161433.272,99833.734,197543.346,494920.426,1,53.0,77.0,86.0,-0.05272407732864681,-0.01068200493015614,-0.0535714285714286,9.86162334843743,0.0027671200468954993,9.8345172263531,9.8512389857573,-0.056264501555971624,0.0004135288550235483,71000,142000,-0.89,-0.63,62857.142857142855,130714.28571428571,0.0,7.0,20.0,27.0,25.285714285714285,23.642857142857142
2020-08-20,19264,0.01813831785556573,107268.161,161433.272,99833.734,197543.346,494920.426,1,84.0,73.14285714285714,88.0,-0.05009276437847876,0.023255813953488413,0.5849056603773586,9.865993348108548,0.004369999671117952,9.8392379486266,9.855087222290413,0.5792591564723633,0.0003906347758566575,74000,139000,-0.88,-0.64,63714.28571428572,134285.7142857143,0.0,7.0,10.0,17.0,23.857142857142858,23.857142857142858
2020-08-21,19325,0.018195753351267014,107268.161,161433.272,99833.734,197543.346,494920.426,1,61.0,72.28571428571429,84.71428571428571,-0.011718749999999887,-0.03733766233766245,-0.27380952380952384,9.869154873455622,0.0031615253470747007,9.843761897062146,9.858877593246238,-0.2765387677326975,0.00038461059454153457,74000,150000,-0.86,-0.57,64571.42857142857,138285.7142857143,0.0,4.0,22.0,26.0,23.714285714285715,23.571428571428573
2020-08-22,19385,0.018252247281465,107268.161,161433.272,99833.734,197543.346,494920.426,1,60.0,65.71428571428571,80.35714285714286,-0.09090909090909104,-0.0514333895446879,-0.016393442622950838,9.87225485010503,0.00309997664940731,9.84803237534472,9.862308417789007,-0.01946803865556246,0.00034799342119029575,43000,70000,-0.82,-0.68,69714.28571428571,142714.2857142857,0.0,6.0,14.0,20.0,23.142857142857142,23.5
2020-08-23,19468,0.01833039721823888,107268.161,161433.272,99833.734,197543.346,494920.426,1,83.0,66.42857142857143,76.85714285714286,0.010869565217391351,-0.04355555555555557,0.3833333333333333,9.876527370953346,0.004272520848315864,9.852093539952602,9.865762022150719,0.3782429132595997,0.00035018214959503524,33000,81000,-0.79,-0.5,69857.14285714286,148857.14285714287,0.0,4.0,18.0,22.0,22.714285714285715,23.5
2020-08-24,19540,0.018398189934476457,107268.161,161433.272,99833.734,197543.346,494920.426,1,72.0,67.0,75.07142857142857,0.008602150537634357,-0.023234200743494467,-0.1325301204819277,9.880218925596774,0.0036915546434279634,9.856042660378774,9.869232706435326,-0.1359773832623672,0.0003517907969821099,71000,167000,-0.88,-0.59,70714.28571428571,150142.85714285713,0.0,11.0,15.0,26.0,22.857142857142858,23.428571428571427
2020-08-25,19599,0.01845374229917114,107268.161,161433.272,99833.734,197543.346,494920.426,1,59.0,67.42857142857143,74.35714285714286,0.006396588486140775,-0.009514747859181605,-0.1805555555555556,9.88323382350886,0.0030148979120863117,9.859941059064184,9.87271522002366,-0.18329858195280857,0.00035286568793346795,74000,166000,-0.88,-0.61,70714.28571428571,148714.2857142857,1.0,11.0,7.0,19.0,22.428571428571427,23.571428571428573
2020-08-26,19646,0.018497995877826228,107268.161,161433.272,99833.734,197543.346,494920.426,1,47.0,66.57142857142857,71.78571428571429,-0.012711864406779738,-0.03458213256484144,-0.2033898305084746,9.885629034234816,0.002395210725955721,9.863691794733155,9.876144603708997,-0.20554168141028917,0.0003473597292042996,77000,167000,-0.88,-0.59,71142.85714285714,149857.14285714287,0.0,9.0,14.0,23.0,21.857142857142858,23.571428571428573
2020-08-27,19733,0.018579912076613303,107268.161,161433.272,99833.734,197543.346,494920.426,1,87.0,67.0,70.07142857142857,0.006437768240343368,-0.02388059701492551,0.8510638297872339,9.890047640169426,0.004418605934610298,9.867334076718347,9.879580931146267,0.8447670957415303,0.0003479421955789874,80000,167000,-0.87,-0.6,71428.57142857143,151428.57142857142,0.0,8.0,17.0,25.0,23.0,23.428571428571427
2020-08-28,19806,0.01864864635835418,107268.161,161433.272,99833.734,197543.346,494920.426,1,73.0,68.71428571428571,70.5,0.025586353944562882,0.006116207951070375,-0.16091954022988508,9.893740201081249,0.0036925609118227953,9.87098535702666,9.88309312080707,-0.16431540479781137,0.00035549986232008557,110000,181000,-0.8,-0.55,71285.71428571429,151571.42857142858,0.0,8.0,14.0,22.0,22.428571428571427,23.071428571428573
2020-08-29,19866,0.018705140288552163,107268.161,161433.272,99833.734,197543.346,494920.426,1,60.0,68.71428571428571,67.21428571428571,0.0,-0.046605876393110535,-0.17808219178082196,9.8967650067753,0.0030248056940518353,9.874451494774492,9.886594571759966,-0.18083796956008225,0.0003542869534969295,44000,113000,-0.84,-0.46,67000.0,152142.85714285713,0.0,3.0,31.0,34.0,24.428571428571427,23.785714285714285
2020-08-30,19946,0.01878046552881614,107268.161,161433.272,99833.734,197543.346,494920.426,1,80.0,68.28571428571429,67.35714285714286,-0.006237006237006071,0.002125398512221155,0.3333333333333333,9.900783900961812,0.004018894186511801,9.877910906241668,9.890059790332604,0.3286454050304133,0.0003504966798715259,39000,90000,-0.8,-0.48,68142.85714285714,153714.2857142857,0.0,3.0,10.0,13.0,23.142857142857142,22.928571428571427
2020-08-31,20006,0.01883695945901413,107268.161,161433.272,99833.734,197543.346,494920.426,1,60.0,66.57142857142857,66.78571428571429,-0.02510460251046032,-0.008483563096500446,-0.25,9.903787507545125,0.003003606583313001,9.881329718523142,9.89342673061094,-0.2526285978382573,0.000340436797119148,71000,157000,-0.88,-0.66,68428.57142857143,154714.2857142857,0.0,7.0,20.0,27.0,23.285714285714285,23.071428571428573
2020-09-01,20103,0.0189282913128342,107268.161,161433.272,99833.734,197543.346,494920.426,1,97.0,72.0,69.71428571428571,0.0815450643776825,0.043850267379679016,0.6166666666666667,9.90862433664128,0.00483682909615446,9.884884583398195,9.897053946772715,0.6103404230854363,0.0003666289002324241,77000,174000,-0.88,-0.62,64285.71428571428,148142.85714285713,0.0,7.0,24.0,31.0,25.0,23.714285714285715
2020-09-02,20190,0.019010207511621267,107268.161,161433.272,99833.734,197543.346,494920.426,1,87.0,77.71428571428571,72.14285714285714,0.0793650793650793,0.0348360655737705,-0.1030927835051546,9.912942711306883,0.004318374665603031,9.888550252174586,9.900955900640154,-0.10718890832087258,0.00039425407686199954,79000,178000,-0.88,-0.6,64714.28571428572,147857.14285714287,0.0,4.0,21.0,25.0,25.285714285714285,23.571428571428573
2020-09-03,20281,0.019095889972421547,107268.161,161433.272,99833.734,197543.346,494920.426,1,91.0,78.28571428571429,72.64285714285714,0.007352941176470784,0.006930693069306937,0.04597701149425282,9.917439766154132,0.00449705484724916,9.892224996320698,9.904869061495111,0.04137672052158026,0.0003952306114911597,79000,168000,-0.88,-0.62,64714.28571428572,147142.85714285713,0.0,12.0,24.0,36.0,26.857142857142858,24.928571428571427
2020-09-04,20399,0.019206994701810916,107268.161,161433.272,99833.734,197543.346,494920.426,1,118.0,84.71428571428571,76.71428571428571,0.08211678832116777,0.056047197640118014,0.2967032967032968,9.923241159022965,0.005801392868832522,9.896088302432654,9.909083484058215,0.2900427203775875,0.000425489982445848,80000,185000,-0.88,-0.59,64142.857142857145,146285.7142857143,0.0,10.0,15.0,25.0,27.285714285714285,24.857142857142858
2020-09-05,20500,0.019302092817644185,107268.161,161433.272,99833.734,197543.346,494920.426,1,101.0,90.57142857142857,79.64285714285714,0.0691399662731873,0.03817504655493487,-0.14406779661016944,9.9281801651265,0.004939006103535704,9.90008296779133,9.913571363822673,-0.1486516746572908,0.0004529056366997519,52000,124000,-0.77,-0.45,64571.42857142857,146428.57142857142,1.0,8.0,17.0,26.0,26.142857142857142,25.285714285714285
2020-09-06,20578,0.01937553492690156,107268.161,161433.272,99833.734,197543.346,494920.426,1,78.0,90.28571428571428,79.28571428571429,-0.003154574132491983,-0.004484304932735328,-0.2277227722772277,9.931977822935755,0.003797657809254673,9.904043714361501,9.91802763839038,-0.23108865839707493,0.00044951253228164845,41000,97000,-0.74,-0.42,64285.71428571428,146714.2857142857,0.0,3.0,8.0,11.0,25.857142857142858,24.5
2020-09-07,20718,0.019507354097363518,107268.161,161433.272,99833.734,197543.346,494920.426,1,140.0,101.71428571428572,84.14285714285714,0.12658227848101244,0.06126126126126107,0.7948717948717949,9.938758166618047,0.006780343682292411,9.908225088720162,9.923023446829367,0.7854014297362719,0.000503709872681668,42000,111000,-0.73,-0.33,63857.142857142855,146428.57142857142,0.0,10.0,7.0,17.0,24.428571428571427,23.857142857142858
2020-09-08,20766,0.01955254924152191,107268.161,161433.272,99833.734,197543.346,494920.426,1,48.0,94.71428571428572,83.35714285714286,-0.0688202247191011,-0.009337860780984641,-0.6571428571428571,9.9410723128634,0.002314146245351978,9.912356409388346,9.927658872003956,-0.6586977956005952,0.000467138387753252,80000,172000,-0.88,-0.62,69000.0,155571.42857142858,0.0,6.0,13.0,19.0,22.714285714285715,23.857142857142858
2020-09-09,20838,0.01962034195775949,107268.161,161433.272,99833.734,197543.346,494920.426,1,72.0,92.57142857142857,85.14285714285714,-0.02262443438914019,0.021422450728363133,0.5,9.94453352197213,0.0034612091087300456,9.916563872798152,9.932171844956134,0.4956743186313195,0.0004545858203190978,79000,173000,-0.88,-0.61,68714.28571428571,156000.0,1.0,15.0,12.0,28.0,23.142857142857142,24.214285714285715
2020-09-10,20893,0.01967212806044097,107268.161,161433.272,99833.734,197543.346,494920.426,1,55.0,87.42857142857143,82.85714285714286,-0.05555555555555547,-0.026845637583892582,-0.2361111111111112,9.947169453622251,0.002635931650122103,9.920644002330496,9.936418943165865,-0.23843617437801834,0.0004276102222182665,75000,162000,-0.89,-0.63,69571.42857142857,157000.0,0.0,9.0,24.0,33.0,22.714285714285715,24.785714285714285
2020-09-11,20993,0.019766284610770943,107268.161,161433.272,99833.734,197543.346,494920.426,1,100.0,84.85714285714286,84.78571428571429,-0.029411764705882363,0.02327586206896548,0.8181818181818181,9.951944327804322,0.004774874182070121,9.924801439953573,9.940519395848918,0.811455991982545,0.0004126690618124762,83000,186000,-0.87,-0.56,70571.42857142857,157285.7142857143,0.0,5.0,13.0,18.0,21.714285714285715,24.5
2020-09-12,21089,0.01985667489908772,107268.161,161433.272,99833.734,197543.346,494920.426,1,96.0,84.14285714285714,87.35714285714286,-0.008417508417508546,0.030328559393428826,-0.040000000000000036,9.956506856511764,0.004562528707442226,9.929068714934749,9.944566066046812,-0.04447142825778794,0.00040708840622394327,50000,126000,-0.82,-0.43,71000.0,157000.0,0.0,7.0,10.0,17.0,20.428571428571427,23.285714285714285
2020-09-13,21167,0.019930117008345096,107268.161,161433.272,99833.734,197543.346,494920.426,1,78.0,84.14285714285714,87.2142857142857,0.0,-0.0016353229762878785,-0.1875,9.96019864412017,0.003691787608406827,9.933312625160346,9.9485976119303,-0.1908461633600418,0.0004054018905110812,38000,95000,-0.8,-0.43,72571.42857142857,157571.42857142858,0.0,7.0,14.0,21.0,21.857142857142858,23.857142857142858
2020-09-14,21281,0.020037455475721264,107268.161,161433.272,99833.734,197543.346,494920.426,1,114.0,80.42857142857143,91.07142857142857,-0.04414261460101865,0.044226044226044266,0.4615384615384615,9.965569934832672,0.00537129071250142,9.937725655680884,9.95242786453239,0.45492950360147466,0.00038500427411980453,78000,175000,-0.88,-0.61,73142.85714285714,157714.2857142857,0.0,3.0,8.0,11.0,21.0,22.714285714285715
2020-09-15,21375,0.02012596263303144,107268.161,161433.272,99833.734,197543.346,494920.426,1,94.0,87.0,90.85714285714286,0.08170515097690934,-0.0023529411764705572,-0.17543859649122806,9.969977293804961,0.004407358972288833,9.942108009764004,9.956557147524041,-0.17945998304822386,0.00041490207694616643,78000,175000,-0.88,-0.61,73571.42857142857,157000.0,0.0,10.0,9.0,19.0,21.0,21.857142857142858
2020-09-16,21467,0.020212586659335008,107268.161,161433.272,99833.734,197543.346,494920.426,1,92.0,89.85714285714286,91.21428571428572,0.03284072249589487,0.003930817610062753,-0.021276595744680882,9.97427215125409,0.004294857449128386,9.946488684045947,9.960805523135749,-0.025525836190743112,0.00042669122958471917,85000,180000,-0.88,-0.6,74571.42857142857,157285.7142857143,0.0,3.0,14.0,17.0,19.428571428571427,21.285714285714285
2020-09-17,21574,0.02031333416818808,107268.161,161433.272,99833.734,197543.346,494920.426,1,107.0,97.28571428571428,92.35714285714286,0.08267090620031793,0.012529365700861606,0.16304347826086962,9.979244164935375,0.004972013681285858,9.950903283958894,9.96538762475191,0.1576667538278591,0.0004600131591283585,82000,164000,-0.87,-0.57,75571.42857142857,157000.0,0.0,6.0,10.0,16.0,17.0,19.857142857142858
2020-09-18,21640,0.02037547749140586,107268.161,161433.272,99833.734,197543.346,494920.426,1,66.0,92.42857142857143,88.64285714285714,-0.04992657856093985,-0.04021655065738605,-0.38317757009345793,9.982298732960418,0.00305456802504267,9.955121682097285,9.969723968345637,-0.3856477031550123,0.00043514048394421856,86000,184000,-0.83,-0.63,77000.0,159142.85714285713,0.0,7.0,24.0,31.0,18.857142857142858,20.285714285714285
2020-09-19,21760,0.020488465351801828,107268.161,161433.272,99833.734,197543.346,494920.426,1,120.0,95.85714285714286,90.0,0.03709428129829995,0.015310233682514163,0.8181818181818181,9.987828700969878,0.005529968009460262,9.959382291800384,9.974198517553939,0.810392816307639,0.00044881375076277763,61000,130000,-0.79,-0.43,78142.85714285714,158428.57142857142,0.0,9.0,16.0,25.0,20.0,20.214285714285715
2020-09-20,21814,0.02053930988898001,107268.161,161433.272,99833.734,197543.346,494920.426,1,54.0,92.42857142857143,88.2857142857143,-0.03576751117734722,-0.01904761904761898,-0.55,9.990307244488688,0.0024785435188103833,9.963548679054167,9.978499746178013,-0.5517978558700025,0.0004312355139617363,42000,96000,-0.77,-0.43,80857.14285714286,157000.0,1.0,7.0,9.0,17.0,19.428571428571427,20.642857142857142
2020-09-21,21877,0.02059862851568789,107268.161,161433.272,99833.734,197543.346,494920.426,1,63.0,85.14285714285714,82.78571428571429,-0.07882534775888728,-0.062297734627831725,0.16666666666666674,9.993191135617908,0.0028838911292190517,9.967436748268442,9.982445632004474,0.16354266420273356,0.00039543878607317673,81000,170000,-0.88,-0.6,81285.71428571429,157714.2857142857,0.0,9.0,11.0,20.0,20.714285714285715,20.857142857142858
2020-09-22,21933,0.02065135618387268,107268.161,161433.272,99833.734,197543.346,494920.426,1,56.0,79.71428571428571,83.35714285714286,-0.06375838926174504,0.00690250215703192,-0.11111111111111116,9.995747630961425,0.0025564953435175397,9.971342128132587,9.986127108741114,-0.11352570920046123,0.0003687950701014575,85000,177000,-0.88,-0.6,81714.28571428571,159714.2857142857,0.0,7.0,19.0,26.0,21.714285714285715,21.357142857142858
2020-09-23,22002,0.02071632420360036,107268.161,161433.272,99833.734,197543.346,494920.426,1,69.0,76.42857142857143,83.14285714285714,-0.04121863799283143,-0.0025706940874037354,0.2321428571428572,9.99888863729938,0.003141006337955332,9.975224636370248,9.989643749604728,0.22863761356731072,0.0003521526238672301,92000,178000,-0.87,-0.6,81571.42857142857,159714.2857142857,0.0,6.0,22.0,28.0,23.285714285714285,21.357142857142858
2020-09-24,22078,0.02078788318185113,107268.161,161433.272,99833.734,197543.346,494920.426,1,76.0,72.0,84.64285714285714,-0.05794392523364489,0.018041237113402,0.10144927536231883,10.002336916578297,0.003448279278916999,9.979165169438536,9.992942714125146,0.09782627218819595,0.0003302384552550386,92000,179000,-0.87,-0.6,80714.28571428571,159857.14285714287,0.0,7.0,12.0,19.0,23.714285714285715,20.357142857142858
2020-09-25,22185,0.02088863069070421,107268.161,161433.272,99833.734,197543.346,494920.426,1,107.0,77.85714285714286,85.14285714285714,0.0813492063492065,0.005907172995780696,0.4078947368421053,10.00717166381301,0.004834747234712111,9.983109979153443,9.99649598996123,0.40207530876981634,0.00035557852553913527,94000,179000,-0.85,-0.57,80142.85714285714,161285.7142857143,0.0,8.0,21.0,29.0,23.428571428571427,21.142857142857142
