date,cases,total,ravg_crash,crash_pct,ravg_crash_pct,cases_pct
2020-06-19,13928,30.0,,,,
2020-06-20,14004,11.0,,-0.6333333333333333,,0.005456634118322867
2020-06-21,14079,18.0,,0.6363636363636365,,0.005355612682090838
2020-06-22,14141,16.0,,-0.11111111111111116,,0.004403721855245291
2020-06-23,14204,16.0,,0.0,,0.004455130471678004
2020-06-24,14283,20.0,,0.25,,0.005561813573641272
2020-06-25,14381,26.0,19.571428571428573,0.30000000000000004,,0.006861303647692996
2020-06-26,14471,22.0,18.428571428571427,-0.15384615384615385,-0.05839416058394176,0.006258257422988578
2020-06-27,14520,17.0,19.285714285714285,-0.2272727272727273,0.04651162790697683,0.003386082509847288
2020-06-28,14607,13.0,18.571428571428573,-0.23529411764705888,-0.03703703703703687,0.005991735537190124
2020-06-29,14675,26.0,20.0,1.0,0.07692307692307687,0.004655302252344784
2020-06-30,14737,16.0,20.0,-0.3846153846153846,0.0,0.0042248722316864384
2020-07-01,14803,19.0,19.857142857142858,0.1875,-0.0071428571428571175,0.004478523444391591
2020-07-02,14899,29.0,20.285714285714285,0.5263157894736843,0.021582733812949506,0.006485171924609956
2020-07-03,15021,24.0,20.571428571428573,-0.1724137931034483,0.014084507042253724,0.008188469024766665
2020-07-04,15082,18.0,20.714285714285715,-0.25,0.00694444444444442,0.004060981292856702
2020-07-05,15129,18.0,21.428571428571427,0.0,0.0344827586206895,0.003116297573266147
2020-07-06,15163,20.0,20.571428571428573,0.11111111111111116,-0.039999999999999813,0.002247339546566307
2020-07-07,15332,17.0,20.714285714285715,-0.15000000000000002,0.00694444444444442,0.011145551671832843
2020-07-08,15400,23.0,21.285714285714285,0.3529411764705883,0.027586206896551557,0.004435168275502166
2020-07-09,15503,19.0,19.857142857142858,-0.17391304347826086,-0.06711409395973145,0.006688311688311632
2020-07-10,15568,19.0,19.142857142857142,0.0,-0.03597122302158273,0.004192736889634174
2020-07-11,15623,22.0,19.714285714285715,0.1578947368421053,0.029850746268656803,0.0035328879753340203
2020-07-12,15727,14.0,19.142857142857142,-0.36363636363636365,-0.02898550724637694,0.006656852077065789
2020-07-13,15780,23.0,19.571428571428573,0.6428571428571428,0.022388059701492713,0.0033700006358492463
2020-07-14,15883,18.0,19.714285714285715,-0.21739130434782605,0.007299270072992581,0.006527249683143221
2020-07-15,15986,21.0,19.428571428571427,0.16666666666666674,-0.014492753623188581,0.0064849209847006595
2020-07-16,16056,21.0,19.714285714285715,0.0,0.014705882352941346,0.0043788314775428105
2020-07-17,16153,21.0,20.0,0.0,0.014492753623188248,0.006041355256601877
2020-07-18,16251,20.0,19.714285714285715,-0.04761904761904767,-0.014285714285714235,0.006066984461090774
2020-07-19,16372,16.0,20.0,-0.19999999999999996,0.014492753623188248,0.007445695649498596
2020-07-20,16433,18.0,19.285714285714285,0.125,-0.03571428571428581,0.0037258734424627793
2020-07-21,16520,15.0,18.857142857142858,-0.16666666666666663,-0.022222222222222143,0.005294225034990552
2020-07-22,16593,25.0,19.428571428571427,0.6666666666666667,0.030303030303030276,0.004418886198547245
2020-07-23,16654,20.0,19.285714285714285,-0.19999999999999996,-0.007352941176470562,0.0036762490206714293
2020-07-24,16768,20.0,19.142857142857142,0.0,-0.007407407407407418,0.006845202353788826
2020-07-25,16922,22.0,19.428571428571427,0.10000000000000009,0.014925373134328401,0.009184160305343525
2020-07-26,17020,14.0,19.142857142857142,-0.36363636363636365,-0.014705882352941124,0.005791277626758129
2020-07-27,17164,21.0,19.571428571428573,0.5,0.022388059701492713,0.00846063454759105
2020-07-28,17230,16.0,19.714285714285715,-0.23809523809523814,0.007299270072992581,0.0038452575157306157
2020-07-29,17305,21.0,19.142857142857142,0.3125,-0.02898550724637694,0.004352872896111526
2020-07-30,17397,23.0,19.571428571428573,0.09523809523809534,0.022388059701492713,0.005316382548396392
2020-07-31,17568,21.0,19.714285714285715,-0.08695652173913049,0.007299270072992581,0.009829280910501836
2020-08-01,17665,26.0,20.285714285714285,0.23809523809523814,0.02898550724637672,0.005521402550091148
2020-08-02,17758,14.0,20.285714285714285,-0.46153846153846156,0.0,0.00526464760826495
2020-08-03,17842,19.0,20.0,0.3571428571428572,-0.014084507042253502,0.004730262416938746
2020-08-04,17910,25.0,21.285714285714285,0.3157894736842106,0.06428571428571428,0.0038112319246721427
2020-08-05,17976,17.0,20.714285714285715,-0.31999999999999995,-0.02684563758389258,0.00368509212730328
2020-08-06,18032,14.0,19.428571428571427,-0.17647058823529416,-0.0620689655172415,0.0031152647975076775
2020-08-07,18139,30.0,20.714285714285715,1.1428571428571428,0.0661764705882355,0.005933895297249414
2020-08-08,18260,21.0,20.0,-0.30000000000000004,-0.034482758620689724,0.006670709520921747
2020-08-09,18392,22.0,21.142857142857142,0.04761904761904767,0.05714285714285716,0.0072289156626506035
2020-08-10,18489,27.0,22.285714285714285,0.2272727272727273,0.054054054054053946,0.0052740321879078955
2020-08-11,18558,17.0,21.142857142857142,-0.37037037037037035,-0.05128205128205121,0.003731948726269696
2020-08-12,18641,23.0,22.0,0.3529411764705883,0.04054054054054057,0.0044724647052483135
2020-08-13,18752,27.0,23.857142857142858,0.17391304347826098,0.0844155844155845,0.005954616168660554
2020-08-14,18819,27.0,23.428571428571427,0.0,-0.017964071856287456,0.0035729522184300144
2020-08-15,18925,24.0,23.857142857142858,-0.11111111111111116,0.018292682926829285,0.005632605345661235
2020-08-16,19003,25.0,24.285714285714285,0.04166666666666674,0.017964071856287456,0.004121532364597114
